,Source,Heading,Category,Date,Time,URL,Text,Category_predicted,weights
36,Science Daily,Could Biological Clocks in Plants Set the Time for Crop Spraying?,Environment,2019-08-16,-,https://www.sciencedaily.com/releases/2019/08/190816075540.htm,"   Just like human jet lag, plants have body clocks that are crucial for their life in a world that has day and night. Plant biological clocks make a crucial contribution to their growth and the responses of crops to their fluctuating environments. In a new paper, published today [Friday 16 August] in the journal Nature Communications, the researchers found that the death of plant tissue and slow-down in growth resulting from the herbicide glyphosate depends upon the time that the herbicide is applied and also the biological clock. Crucially, the biological clock also led to a daily change in the minimum amount of herbicide that is needed to affect the plant, so less herbicide was needed at certain times of day. This provides an opportunity to reduce the quantity of herbicides used, saving farmers time, money and reducing environmental impacts. In medicine, ""chronotherapy"" considers the body clock when deciding the best time to give a medicine or treatment. This new research suggests that a similar approach could be adopted for future agricultural practice, with crop treatments being applied at times that are most appropriate for certain species of weed or crop. By employing a form of agricultural chronotherapy might have a future role in the sustainable intensification of agriculture required to feed the growing population. ",Environment,0.09031578138240498
37,Science Daily,"Extinct Caribbean Bird Yields DNA After 2,500 Years in Watery Grave",Matter & Energy,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815143212.htm,"   Studies of ancient DNA from tropical birds have faced two formidable obstacles. Organic material quickly degrades when exposed to heat, light and oxygen. And birds' lightweight, hollow bones break easily, accelerating the decay of the DNA within. But the dark, oxygen-free depths of a 100-foot blue hole known as Sawmill Sink provided ideal preservation conditions for the bones of Caracara creightoni, a species of large carrion-eating falcon that disappeared soon after humans arrived in the Bahamas about 1,000 years ago. Florida Museum of Natural History postdoctoral researcher Jessica Oswald extracted and sequenced genetic material from a 2,500-year-old C. creightoni femur from the blue hole. Because ancient DNA is often fragmented or missing, Oswald had modest expectations for what she would find -- maybe one or two genes. But instead, the bone yielded 98.7% of the bird's mitochondrial genome, the set of DNA that most living things inherit only from their mothers. ""I was super excited. I would have been happy to get that amount of coverage from a fresh specimen,"" said Oswald, lead author of a study describing the work and also a postdoctoral researcher at the University of Nevada, Reno. ""Getting DNA from an extinct bird in the tropics is significant because it hasn't been successful in many cases or even tried."" The mitochondrial genome showed that C. creightoni is closely related to the two remaining caracara species alive today: the crested caracara, Caracara cheriway, and the southern caracara, Caracara plancus. The three species last shared a common ancestor between 1.2 and 0.4 million years ago. At least six species of caracara once cleaned carcasses and picked off small prey in the Caribbean. But the retreat of glaciers 15,000 years ago and the resulting rise in sea levels triggered extinctions of many birds, said David Steadman, Florida Museum curator of ornithology. C. creightoni managed to survive the sweeping climatic changes, but the arrival of people on the islands ultimately heralded the species' demise, as the tortoises, crocodiles, iguanas and rodents that the caracara depended on for food swiftly disappeared. ""This species would still be flying around if it weren't for humans,"" Steadman said. ""We're using ancient DNA to study what should be modern biodiversity."" Today, the islands host only a fraction of the wildlife that once flourished in the scrubland, forests and water. But blue holes like Sawmill Sink can offer a portal into the past. Researchers have collected more than 10,000 fossils from the sinkhole, representing nearly 100 species, including crocodiles, tortoises, iguanas, snakes, bats and more than 60 species of birds. Sawmill Sink's rich store of fossils was discovered by cave diver Brian Kakuk in 2005 in his quest for horizontal passages in the limestone. The hole was not a popular diving spot: Thirty feet below the surface lay a 20-foot-thick layer of saturated hydrogen sulfide, an opaque mass that not only smells of rotten egg, but also reacts with the freshwater above it to form sulfuric acid, which causes severe chemical burns. After multiple attempts, Kakuk, outfitted with a rebreather system and extra skin protection, punched through the hydrogen sulfide. His lamp lit up dozens of skulls and bones on the blue hole's floor. Soon after, Kakuk and fellow cave diver Nancy Albury began an organized diving program in Sawmill Sink. ""This was found by someone who recognized what it was and never moved anything until it was all done right,"" Steadman said. Though the hydrogen sulfide layer presented a foul problem for divers, it provided excellent insulation for the fossils below, blocking UV light and oxygen from reaching the lower layer of water. Among the crocodile skulls and tortoise shells were the C. creightoni bones, including an intact skull. ""For birds, having an entire head of an extinct species from a fossil site is pretty mind-blowing,"" Oswald said. ""Because all the material from the blue hole is beautifully preserved, we thought at least some DNA would probably be there."" Since 2017, Oswald has been revitalizing the museum's ancient DNA laboratory, testing methods and developing best practices for extracting and analyzing DNA from fossils and objects that are hundreds to millions of years old. Ancient DNA is a challenging medium because it's in the process of degradation. Sometimes only a minute quantity of an animal's original DNA -- or no DNA at all -- remains after bacteria, fungi, light, oxygen, heat and other environmental factors have broken down an organism. ""With ancient DNA, you take what you can get and see what works,"" Oswald said. ""Every bone has been subjected to slightly different conditions, even relative to other ones from the same site."" To maximize her chance of salvaging genetic material, Oswald cleans a bone, freezes it with liquid nitrogen and then pulverizes it into powder with a rubber mallet. ""It's pretty fun,"" she said. While previous studies required large amounts of bone, Oswald's caracara work showed ancient DNA could be successfully recovered at a smaller scale. ""This puts an exclamation point on what's possible with ancient DNA,"" said Robert Guralnick, Florida Museum curator of bioinformatics. ""We have new techniques for looking at the context of evolution and extinction. Beyond the caracara, it's cool that we have an ancient DNA lab that's going to deliver ways to look at questions not only from the paleontological perspective, but also at the beginnings of a human-dominated planet."" Steadman, who has spent decades researching modern and extinct biodiversity in the Caribbean, said some questions can only be answered with ancient DNA. ""By understanding species that weren't able to withstand human presence, it helps us better appreciate what we have left -- and not just appreciate it, but understand that when these species evolved, there were a lot more things running and flying around than we have today."" Other co-authors are Julia Allen of the University of Nevada, Reno; Kelsey Witt of the University of California, Merced; Ryan Folk of the Florida Museum and Nancy Albury of the National Museum of the Bahamas. ",Matter & Energy,0.09022397721630408
38,Science Daily,Are Siri and Alexa Making Us Ruder?,Computers & Math,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815120648.htm,"   ""Hey Siri, is the way we talk to you making humans less polite?"" OK, OK, they didn't ask Siri. Or Alexa. Instead they asked 274 people, and after surveying and observing those people, they found some good news: Artificially-intelligent digital assistants are not making adult humans ruder to other humans. Yet. ""Worried parents and news outlets alike have fretted about how the personification of digital assistants affects our politeness, yet we have found little reason to worry about adults becoming ruder as a result of ordering around Siri or Alexa,"" said James Gaskin, associate professor of information systems at BYU. ""In other words, there is no need for adults to say ""please"" and ""thank you"" when using a digital assistant."" Gaskin and lead author Nathan Burton actually expected to find the opposite -- that the way people treat AIs would make a difference in their life and interpersonal interactions. According to their assessment, digital assistants in their current form are not personified enough by adult users to affect human-to-human interactions. But that may not be the case with children. Parental concerns have already prompted both Google and Amazon to make adjustments to their digital assistants, with both now offering features that thank and compliment children when they make requests politely. Gaskin and Burton did not study children, but assessed young adults, who generally have already formed their behavioral habits. The researchers believe that if they repeated the study with kids, they would find different results. They also say that as artificial intelligence becomes more anthropomorphic in form, such as the new Vector Robot -- which has expressive eyes, a moving head and arm-like parts -- the effects on human interactions will increase because people will be more likely to perceive the robots as having and understanding emotion. ""The Vector Robot appears to do a good job of embodying a digital assistant in a way that is easily personifiable,"" Burton said. ""If we did the same type of study using a Vector Robot, I believe we would have found a much stronger effect on human interactions."" The research is being presented this week at the Americas Conference on Information Systems. ",Society,0.09003742745111716
39,Science Daily,Bloodsucker Discovered: First North American Medicinal Leech Described in Over 40 Years,Matter & Energy,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815140848.htm,"   An international team of museum scientists led by Anna Phillips, the museum's curator of parasitic worms, describe the new species in the Aug. 15 issue of the Journal of Parasitology. ""We found a new species of medicinal leech less than 50 miles from the National Museum of Natural History -- one of the world's largest libraries of biodiversity,"" Phillips said. ""A discovery like this makes clear just how much diversity is out there remaining to be discovered and documented, even right under scientists' noses."" Leeches are parasitic worms, many of which feed on the blood of their hosts. In the 1700s and 1800s, physicians used leeches to treat a wide range of ailments, believing that by ridding a patient's body of bad blood, the parasites could cure headaches, fevers and other conditions. Any leech that readily feeds on humans is considered a medicinal leech, although in North America most leeches used for bloodletting were imported from Europe, leaving native species relatively undisturbed. Phillips and her colleagues have been exploring the diversity of medicinal leeches in North America for years. When she returned to the museum from a 2015 field expedition with several orange-spotted, olive-green leech specimens she had collected from a Maryland swamp, she and her team assumed they belonged to a familiar species called M. decora, a leech that is thought to live throughout a large swath of the northern United States. But DNA sequencing revealed otherwise. Examining the specimens' genomes at key regions used for species identification, Ricardo Salas-Montiel, a graduate student at the National Autonomous University of Mexico, found significant differences from the DNA of M. decora. The molecular discrepancy was surprising, but when the scientists took a closer look at the newly collected leeches, they found a physical difference that distinguished them from M. decora, as well. Like M. decora, the new leeches have multiple reproductive pores along the bottom of their bodies, known as gonopores and accessory pores. In the new leeches, the gonorpores and accessory pores were located in a different position relative to each other. A subsequent field outing led to the team finding more leeches from South Carolina that shared the same accessory pore positioning. ""Then we sequenced [their DNA], and they all came out more closely related to the leeches we had found in Maryland than to anything else known to science,"" Phillips said. Phillips quickly retrieved dozens of North American leeches stored in the Smithsonian's parasite collection and examined their accessory pores. ""All of a sudden, I started finding these things everywhere,"" she said. Leeches with the unique pore positioning had been found in locations from northern Georgia to Long Island and preserved in the museum's collection for years. The oldest, Phillips said, dated back to 1937. From there, Phillips expanded her search, scouring parasite collections at the North Carolina Museum of Natural Sciences and the Virginia Museum of Natural History, pinpointing additional places where the leech had been found in the past. She and her team also found fresh specimens in Georgia and North Carolina and used DNA sequencing to confirm their close relationship to the others. Each specimen added to the team's understanding of the leech's history in the region and its geographical range. Their molecular, geographical and morphological data suggest the M. mimicus occupies a sliver of the eastern United States that is nestled between the ranges of two other medicinal leech species, Phillips said. The historical record from the museums' collections, with specimens spanning 63 years, adds another critical layer of information, confirming that the species was not recently introduced to the area and does not represent a newly evolved species. ""It's been here this whole time,"" she said. ""We just hadn't looked at it in this new way."" Funding for this research was provided by the Smithsonian, the National Autonomous University of Mexico, the Natural Sciences and Engineering Research Council of Canada, the Royal Ontario Museum and the Olle Engkvist Byggmästare Foundation in Sweden. ",Matter & Energy,0.08997358590637577
40,Science Daily,Humans Migrated to Mongolia Much Earlier Than Previously Believed,Matter & Energy,2019-08-16,-,https://www.sciencedaily.com/releases/2019/08/190816191447.htm,"   The site also points to a new location for where modern humans may have first encountered their mysterious cousins, the now extinct Denisovans, said Nicolas Zwyns, an associate professor of anthropology and lead author of the study. Zwyns led excavations from 2011 to 2016 at the Tolbor-16 site along the Tolbor River in the Northern Hangai Mountains between Siberia and northern Mongolia. The excavations yielded thousands of stone artifacts, with 826 stone artifacts associated with the oldest human occupation at the site. With long and regular blades, the tools resemble those found at other sites in Siberia and Northwest China -- indicating a large-scale dispersal of humans across the region, Zwyns said. ""These objects existed before, in Siberia, but not to such a degree of standardization,"" Zwyns said. ""The most intriguing (aspect) is that they are produced in a complicated yet systematic way -- and that seems to be the signature of a human group that shares a common technical and cultural background."" That technology, known in the region as the Initial Upper Palaeolithic, led the researchers to rule out Neanderthals or Denisovans as the site's occupants. ""Although we found no human remains at the site, the dates we obtained match the age of the earliest Homo sapiens found in Siberia,"" Zwyns said. ""After carefully considering other options, we suggest that this change in technology illustrates movements of Homo sapiens in the region."" Their findings were published online in an article in Scientific Reports. The age of the site -- determined by luminescence dating on the sediment and radiocarbon dating of animal bones found near the tools -- is about 10,000 years earlier than the fossil of a human skullcap from Mongolia, and roughly 15,000 years after modern humans left Africa. Evidence of soil development (grass and other organic matter) associated with the stone tools suggests that the climate for a period became warmer and wetter, making the normally cold and dry region more hospitable to grazing animals and humans. Preliminary analysis identifies bone fragments at the site as large (wild cattle or bison) and medium size bovids (wild sheep, goat) and horses, which frequented the open steppe, forests and tundra during the Pleistocene -- another sign of human occupation at the site. The dates for the stone tools also match the age estimates obtained from genetic data for the earliest encounter between Homo sapiens and the Denisovans. ""Although we don't know yet where the meeting happened, it seems that the Denisovans passed along genes that will later help Homo sapiens settling down in high altitude and to survive hypoxia on the Tibetan Plateau,"" Zwyns said. ""From this point of view, the site of Tolbor-16 is an important archaeological link connecting Siberia with Northwest China on a route where Homo sapiens had multiple possibilities to meet local populations such as the Denisovans."" Co-authors of the paper include UC Davis anthropology graduate students Roshanne Bakhtiary and Kevin Smith, former graduate student Joshua Noyer, and undergraduate alumna Aurora Allshouse, now a graduate student at Harvard University. Other members of the team included colleagues from universities and institutes in South Carolina, the United Kingdom, Mongolia, Germany, Belgium and Russia. ",Matter & Energy,0.08992281475957027
41,Science Daily,"Climate Change 'Disrupts' Local Plant Diversity, Study Reveals",Environment,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815113724.htm,"   Researchers have discovered that the numbers of plant species recorded by botanists have increased in locations where the climate has changed most rapidly, and especially in relatively cold parts of the world. Human activity has been responsible for substantial declines in biodiversity at the global level, to such an extent that there are calls to describe the modern epoch as 'The Anthropocene'. But although the total number of plant species on the planet may be in decline, the average number of plant species found locally -- the so-called local or alpha diversity of a site -- seems to be stable, or even increasing in places. Scientists at the University of York think that the 'disruption' of these local plant communities by rapid climate change, especially changes in rainfall, may be allowing new species in and fuelling these local diversity increases. Lead author, Dr Andrew Suggitt from the University of York's Department of Biology, said: ""We used a large dataset of over 200 studies in which botanists had counted the number of plant species present in survey plots situated all around the world. ""We tested for the influence of climate change alongside other well-known drivers of diversity change, finding that the local differences in climate, and exposure to climate change, were responsible for a substantial part of the change in plant species numbers found in these surveys."" ""Our models suggest that typical rates of climate change in cooler regions of the world are driving an increase in local species richness of 5% per decade. This is really quite a large number if it continues for 13 decades or more, given that humans have already been changing the climate for over half a century, and climate change is set to continue until the year 2100, at least. What we are observing has substantial implications for future ecosystems."" Co-author Professor Chris Thomas added: ""This does not mean that the botanical world gets a clean bill of health. We are living in 'The Anthropocene' epoch, and some plant species have become globally extinct. Many, many more are endangered. ""However, there is a disconnect between what is happening at that global level and the average change to plant diversity that can be observed in, say, a one metre square plot of ground. ""The effect of climate change may not be as dramatic as a meadow being turned into a car park, or a forest being cut down, but it's a pervasive effect that is already evident over vast areas of the Earth's land surface. ""For example, warmth-loving bee orchids (Ophrys apifera) have started arriving at a much wider variety of sites across the north of England, taking advantage of the changing climate. ""The data we have analysed tells us that colonists are tending to arrive faster than incumbents disappear, giving rise to slight increases in plant diversity in places where the climate is changing the most."" Dr Suggitt added: ""The recent global assessment report by the Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services* highlighted worrying declines in plants and animals around the world. ""But it also highlighted the sore need for greater clarity over how climate change is shuffling the deck of plant species found in particular locations -- especially in under-sampled areas such as the tropics, Africa and Asia. ""We hope our study opens the door to a fuller understanding of how climate change is affecting plant communities, and what this means for the conservation of nature and its contribution to people."" ",Environment,0.08988713058039587
42,Science Daily,In the Shadow of the Dinosaurs,Matter & Energy,2019-08-14,-,https://www.sciencedaily.com/releases/2019/08/190814081157.htm,"   Clevosaurus hadroprodon was a small animal, similar in size with common house geckos. It belongs to the Sphenodontia, a group of lepidosaurs (which also includes snakes, lizards and amphisbaenians), that was very diverse and widespread during the Mesozoic era (the ""Age of Dinosaurs""), but today has only one remaining living species in New Zealand. Clevosaurus hadroprodon is the oldest member of the Clevosauridae, a group of small sphenodonts that were the first globally distributed lepidosaurs with fossils from the Late Triassic and Early Jurassic of North America, Europe, Asia, Africa and South America. The dentition of Clevosaurus hadroprodon is an unexpected mix of primitive and derived teeth. It is the oldest occurrence of the typical fully acrodont dentition (teeth fused to the top of the jaw bones) of sphenodontians, but most of its teeth are relatively simple and blade-like, which differs from other, only slightly younger Clevosaurus species that possess well-developed medial-posteromedial (side-to-side) expansions of the teeth for complex grinding. ""However, Clevosaurus hadroprodon also possess a large, blunt, tusk-like tooth in the first tooth position of the both premaxilla (upper jaw) and of dentary (lower jaw). This feature is typically observed only in later sphenodontian lineages"" says Annie Schmaltz Hsiou, Associate Professor at the University of São Paulo and head of the study. The name ""hadroprodon"" is Greek for ""larger first tooth"" in reference to these tusk-like teeth. ""Clevosaurus hadroprodon is an important discovery because it combines a relatively primitive sphenodontian-type tooth row with the presence of massive tusk-like teeth that were possibly not for feeding, but rather used for mate competition or defense. If correct, this means that non-feeding dental specializations predated changes in the sphenodontian dentition related to feeding strategies. This is a very exciting discovery."" says co-author Randall Nydam, Professor at Midwestern University (US). In addition to its unique dentition, the authors stress that Clevosaurus hadroprodon also adds to the growing evidence that the early diversification of sphenodontians occurred in the widely separated regions of Gondwana destined to become South American and India. This illustrates the importance of the role of the Gondwanan lepidosaur fauna in our growing understanding of the earliest stages of sphenodontian evolution and the global biogeographic distribution of lepidosaurs. ",Matter & Energy,0.08984266155388845
43,Science Daily,Discovery Could Pave the Way for Disease-Resistant Rice Crops,Environment,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815113723.htm,"   Magnaporthe oryzae, the fungus that leads to rice blast disease, creates lesions on rice plants that reduce the yield and quality of grain. The fungus causes a loss of up to a third of the global rice harvest, roughly enough to feed more than 60 million people each year. Various strategies to ward off the fungus have been employed, but a sustainable approach has not yet been developed. Cost and environmental concerns have limited the success of toxic fungicides. And a phenomena called linkage drag, where undesirable genes are transferred along with desired ones, has made it difficult for breeders to produce varieties of rice that exhibit improved disease resistance but still produce grain at a desired rate. Gene-editing technologies could eventually be used to precisely insert genes in rice plants, overcoming the issue of linkage drag, but first, genes that boost rice immunity need to be identified or engineered. A team of researchers in Japan and the U.K. report in the Journal of Biological Chemistry that a particular rice immune receptor -- from a class of receptors that typically recognize only single pathogenic proteins -- pulls double duty by triggering immune reactions in response to two separate fungal proteins. The genes that encode this receptor could become a template for engineering new receptors that can each detect multiple fungal proteins, and thereby improve disease resistance in rice crops. Rice blast fungus deploys a multitude of proteins, known as effectors, inside of rice cells. In response, rice plants have evolved genes encoding nucleotide binding-leucine-rich repeat proteins, or NLRs, which are intracellular immune receptors that bait specific fungal effectors. After an NLR receptor's specific fungal effector binds to the bait, signaling pathways are initiated that cause cell death. ""(The cells) die in a very localized area so the rest of the plant is able to survive. It's almost like sacrificing your finger to save the rest of your body,"" said Mark Banfield, professor and group leader at John Innes Centre in Norwich, England, and senior author of the study. After learning from previous work that the fungal effectors AVR-Pia and AVR-Pik have similar structures, the researchers sought to find out whether any rice NLRs known to bind to one of these effectors could perhaps also bind to the other, Banfield said. The scientists introduced different combinations of rice NLRs and fungal effectors into tobacco (a model system for studying plant immunity) and also used rice plants to show if any unusual pairs could come together and elicit immune responses. An AVR-Pik-binding rice NLR called Pikp triggered cell-death in response to AVR-Pik as expected, but surprisingly, the experiments showed that plants expressing this NLR also partially reacted to AVR-Pia. The authors took a close look at the unexpected pairing using X-ray crystallography and noticed that the rice NLR possessed two separate docking sites for AVR-Pia and AVR-Pik. In its current form, Pikp causes meager immune reactions after binding AVR-Pia, however, the receptor's DNA could be modified to improve its affinity for mismatched effectors, Banfield said. ""If we can find a way to harness that capability, we could produce a super NLR that's able to bind multiple pathogen effectors,"" Banfield said. As an ultimate endgame, gene-editing technologies could be used to insert enhanced versions of NLRs -- like Pikp -- into plants, Banfield said, which could tip the scale in favor of rice crops in the face of rice blast disease. This work was supported by Biotechnology and Biological Sciences Research Council, grant numbers BB/P012574, BB/M02198X; the ERC (proposal 743165), the John Innes Foundation, the Gatsby Charitable Foundation and JSPS KAKENHI 15H05779 and 18K05657. Other authors on this study include Freya A. Varden, Hiromasa Saitoh, Kae Yoshino, Marina Franceschetti, Sophien Kamoun and Ryohei Terauchi. ",Environment,0.08944307118825529
44,Science Daily,Human Impacts on Oceans Nearly Doubled in Recent Decade,Science,2019-08-13,-,https://www.sciencedaily.com/releases/2019/08/190813101940.htm,"   Published in the journal Scientific Reports, the study assessed for the first time where the combined impacts that humans are having on oceans -- from nutrient pollution to overfishing -- are changing and how quickly. In nearly 60% of the ocean, the cumulative impacts are increasing significantly and, in many places, at a pace that appears to be accelerating. ""That creates even more urgency to solve these problems,"" said lead author Ben Halpern, director of NCEAS and a professor at UC Santa Barbara's Bren School of Environmental Science & Management. Climate change is a key factor driving the increase across the world, as seas warm, acidify and rise. On top of that, commercial fishing, runoff from land-based pollution and shipping are intensifying progressively each year in many areas of the ocean. ""It's a multifactor problem that we need to solve. We can't just fix one thing if we want to slow and eventually stop the rate of increase in cumulative impacts,"" said Halpern. The study also projected the impacts one decade into the future, based on the rate of change in the recent past, finding that they could double again if the pace of change continues unchecked. The assessment provides a holistic perspective of where and how much human activities shape ocean change -- for better or worse -- which is essential to policy and planning. ""If you don't pay attention to the big picture, you miss the actual story,"" said Halpern. ""The bigger picture is critical if you want to make smart management decisions -- where are you going to get your biggest bang for your buck."" Regions of particular concern include Australia, Western Africa, the Eastern Caribbean islands and the Middle East, among others. Coastal habitats such as mangroves, coral reefs and seagrasses are among the hardest-hit ecosystems. There is an upside to the story, however. The authors did find ""success stories"" around every continent, areas where impacts have declined, such as the seas of South Korea, Japan, the United Kingdom and Denmark, all of which have seen significant decreases in commercial fishing and pollution. These declines suggest that policies and other actions to improve ocean conditions are making a difference -- although, the analysis does not attribute specific actions to those declines. ""We can improve things. The solutions are known and within our grasp. We just need the social and political will to take action,"" said Halpern. To assess the pace of change, the authors leveraged two previous and similar assessments conducted by several of the same team members and others in 2008 and 2013, which provided first glimpses into the full, cumulative extent of humanity's impacts on oceans. ""Previously, we had a good measure of the magnitude of human impacts, but not a clear picture of how they are changing,"" said co-author Melanie Frazier, a data scientist at NCEAS. Frazier was surprised to see in the data how dramatically ocean temperatures have increased in a relatively short period of time. ""You don't need fancy statistics to see how rapidly ocean temperature is changing and understand the magnitude of the problem,"" said Frazier. ""I think this study, along with many others, highlights the importance of a concerted global effort to control climate change."" ",Environment,0.08877954846571753
45,Science Daily,Dinosaur Brains from Baby to Adult,Matter & Energy,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815101537.htm,"   Psittacosaurus was a very common dinosaur in the Early Cretaceous period -- 125 million years ago -- that lived in eastern Asia, especially north-east China. Hundreds of samples have been collected which show it was a beaked plant-eater, an early representative of the Ceratopsia, which had later relatives with great neck frills and face horns, such as Triceratops. The babies hatched out as tiny, hamster-sized beasts and grew to two metres long as adults. As they grew, the brain changed in shape, from being crammed into the back of the head, behind the huge eyes in the hatchling, to being longer, and extending under the skull roof in the adults. The braincase also shows evidence for a change in posture as the animals grew. There is good evidence from the relative lengths of the arms and legs, that baby Psittacosaurus scurried about on all fours, but by the age of two or three, they switched to a bipedal posture, standing up on their elongate hind legs and using their arms to grab plant food. Claire Bullar from the University of Bristol's School of Earth Sciences led the new research which has been published this week in PeerJ. She said: ""I was excited to see that the orientation of the semi-circular canals changes to show this posture switch. ""The semi-circular canals are the structures inside our ears that help us keep balance, and the so-called horizontal semi-circular canal should be just that -- horizontal -- when the animal is standing in its normal posture. ""This is just what we see, with the head of Psittacosaurus pointing down and forwards when it was a baby -- just right for moving on all-fours. Then, in the teen or adult, we see the head points exactly forwards, and not downwards, just right for a biped."" Co-supervisor Dr Qi Zhao from the Institute of Vertebrate Palaeontology and Palaeoanthropology (IVPP) in Beijing, where the specimens are housed, added: ""It's great to see our idea of posture shift confirmed, and in such a clear-cut way, from the orientation of the horizontal ear canal. ""It's also amazing to see the results of high-quality CT scanning in Beijing and the technical work by Claire to get the best 3D models from these scan data."" Professor Michael Ryan of Carleton University, Ottawa, Canada, another collaborator, said: ""This posture shift during growth from quadruped to biped is unusual for dinosaurs, or indeed any animal. Among dinosaurs, it's more usual to go the other way, to start out as a bipedal baby, and then go down on all fours as you get really huge. ""Of course, adult Psittacosaurus were not so huge, and the shift maybe reflects different modes of life: the babies were small and vulnerable and so probably hid in the undergrowth, whereas bipedalism allowed the adults to run faster and escape their predators."" Professor Michael Benton, also from the University of Bristol's School of Earth Sciences and another collaborator, added: ""This is a great example of classic, thorough anatomical work, but also an excellent example of international collaboration. ""The Bristol Palaeobiology Research Group has a long-standing collaboration with IVPP, and this enables the mix of excellent specimens and excellent research. ""Who would have imagined we could reconstruct posture of dinosaurs from baby to adult, and with multiple lines of evidence to confirm we got it right."" ",Matter & Energy,0.0883132081914962
46,Science Daily,Ancient Feces Reveal How 'Marsh Diet' Left Bronze Age Fen Folk Infected With Parasites,Matter & Energy,2019-08-15,-,https://www.sciencedaily.com/releases/2019/08/190815212756.htm,"   The Bronze Age settlement at Must Farm, located near what is now the fenland city of Peterborough, consisted of wooden houses built on stilts above the water. Wooden causeways connected islands in the marsh, and dugout canoes were used to travel along water channels. The village burnt down in a catastrophic fire around 3,000 years ago, with artefacts from the houses preserved in mud below the waterline, including food, cloth, and jewellery. The site has been called ""Britain's Pompeii."" Also preserved in the surrounding mud were waterlogged ""coprolites"" -- pieces of human faeces -- that have now been collected and analysed by archaeologists at the University of Cambridge. They used microscopy techniques to detect ancient parasite eggs within the faeces and surrounding sediment. Very little is known about the intestinal diseases of Bronze Age Britain. The one previous study, of a farming village in Somerset, found evidence of roundworm and whipworm: parasites spread through contamination of food by human faeces. The ancient excrement of the Anglian marshes tells a different story. ""We have found the earliest evidence for fish tapeworm, Echinostoma worm, and giant kidney worm in Britain,"" said study lead author Dr Piers Mitchell of Cambridge's Department of Archaeology. ""These parasites are spread by eating raw aquatic animals such as fish, amphibians and molluscs. Living over slow-moving water may have protected the inhabitants from some parasites, but put them at risk of others if they ate fish or frogs."" Disposal of human and animal waste into the water around the settlement likely prevented direct faecal pollution of the fenlanders' food, and so prevented infection from roundworm -- the eggs of which have been found at Bronze Age sites across Europe. However, water in the fens would have been quite stagnant, due in part to thick reed beds, leaving waste accumulating in the surrounding channels. Researchers say this likely provided fertile ground for other parasites to infect local wildlife, which -- if eaten raw or poorly cooked -- then spread to village residents. ""The dumping of excrement into the freshwater channel in which the settlement was built, and consumption of aquatic organisms from the surrounding area, created an ideal nexus for infection with various species of intestinal parasite,"" said study first author Marissa Ledger, also from Cambridge's Department of Archaeology. Fish tapeworms can reach 10m in length, and live coiled up in the intestines. Heavy infection can lead to anemia. Giant kidney worms can reach up to a metre in length. They gradually destroy the organ as they become larger, leading to kidney failure. Echinostoma worms are much smaller, up to 1cm in length. Heavy infection can lead to inflammation of the intestinal lining. ""As writing was only introduced to Britain centuries later with the Romans, these people were unable to record what happened to them during their lives. This research enables us for the first time to clearly understand the infectious diseases experienced by prehistoric people living in the Fens,"" said Ledger. The Cambridge team worked with colleagues at the University of Bristol's Organic Chemistry Unit to determine whether coprolites excavated from around the houses were human or animal. While some were human, others were from dogs. ""Both humans and dogs were infected by similar parasitic worms, which suggests the humans were sharing their food or leftovers with their dogs,"" said Ledger. Other parasites that infect animals were also found at the site, including pig whipworm and Capillaria worm. It is thought that they originated from the butchery and consumption of the intestines of farmed or hunted animals, but probably did not cause humans any harm. The researchers compared their latest data with previous studies on ancient parasites from both the Bronze Age and Neolithic. Must Farm tallies with the trend of fewer parasite species found at Bronze Age compared with Neolithic sites. ""Our study fits with the broader pattern of a shrinking of the parasite ecosystem through time,"" said Mitchell. ""Changes in diet, sanitation and human-animal relationships over millennia have affected rates of parasitic infection."" Although he points out that infections from the fish tapeworm found at Must Farm have seen a recent resurgence due to the popularity of sushi, smoked salmon and ceviche. ""We now need to study other sites in prehistoric Britain where people lived different lifestyles, to help us understand how our ancestors' way of life affected their risk of developing infectious diseases,"" added Mitchell. The Must Farm site is an exceptionally well-preserved settlement dating to 900-800 BC (the Late Bronze Age). The site was first discovered in 1999. The Cambridge Archaeological Unit carried out a major excavation between 2015 and 2016, funded by Historic England and Forterra Building Products Ltd. ",Matter & Energy,0.08790631570222193
