,Source,Heading,Category,Date,Time,URL,Text,Category_predicted,weights
51,Science Daily,Hints of a Volcanically Active Exo-Moon,Space & Time,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829115425.htm,"   Sodium gas as circumstantial evidence Astronomers have not yet discovered a rocky moon beyond our solar system and it's on the basis of circumstantial evidence that the researchers in Bern conclude that the exo-Io exists: Sodium gas was detected at the WASP 49-b at an anomalously high-altitude. ""The neutral sodium gas is so far away from the planet that it is unlikely to be emitted solely by a planetary wind,"" says Oza. Observations of Jupiter and Io in our solar system, by the international team, along with mass loss calculations show that an exo-Io could be a very plausible source of sodium at WASP 49-b. ""The sodium is right where it should be"" says the astrophysicist. Tides keep the system stable Already in 2006, Bob Johnson of the University of Virginia and the late Patrick Huggins at New York University, USA had shown that large amounts of sodium at an exoplanet could point to a hidden moon or ring of material, and ten years ago, researchers at Virginia calculated that such a compact system of three bodies: star, close-in giant planet and moon, can be stable over billions of years. Apurva Oza was then a student at Virginia, and after his PhD on moons atmospheres in Paris, decided to pick up the theoretical calculations of these researchers. He now publishes the results of his work together with Johnson and colleagues in the Astrophysical Journal. ""The enormous tidal forces in such a system are the key to everything,"" explains the astrophysicist. The energy released by the tides to the planet and its moon keeps the moon's orbit stable, simultaneously heating it up and making it volcanically active. In their work, the researchers were able to show that a small rocky moon can eject more sodium and potassium into space through this extreme volcanism than a large gas planet, especially at high altitudes. ""Sodium and potassium lines are quantum treasures to us astronomers because they are extremely bright,"" says Oza, ""the vintage street lamps that light up our streets with yellow haze, is akin to the gas we are now detecting in the spectra of a dozen exoplanets."" ""We need to find more clues"" The researchers compared their calculations with these observations and found five candidate systems where a hidden exomoon can survive against destructive thermal evaporation. For WASP 49-b the observed data can be best explained by the existence of an exo-Io. However, there are other options. For example, the exoplanet could be surrounded by a ring of ionized gas, or non-thermal processes. ""We need to find more clues,"" Oza admits. The researchers are therefore relying on further observations with ground-based and space-based instruments. ""While the current wave of research is going towards habitability and biosignatures, our signature is a signature of destruction,"" says the astrophysicist. A few of these worlds could be destroyed in a few billion years due to the extreme mass loss. ""The exciting part is that we can monitor these destructive processes in real time, like fireworks,"" says Oza. ",Space & Time,0.09973059817288712
52,Science Daily,Ultra-Fast Bomb Detection Method Could Upgrade Airport Security,Science,2019-08-29,-,https://www.sciencedaily.com/releases/2019/08/190829101051.htm,"   In a comprehensive two-part paper published by the journal Propellants, Explosives, Pyrotechnics and Forensic Science International: Synergy, a team of researchers from Surrey detail how they have built on their previous ground-breaking work on super-fast fingerprint drug testing, to develop a technique that is able to detect key explosives in just 30 seconds. The new method, which uses swabbing material to collect samples of explosives, is able to detect substances such as nitrotoluenes, trinitrotriazine, hexamethylene triperoxide diamine and nitroglycerine. Detection of peroxide-based explosives is key as high-profile terrorist attacks such as the London bombings in 2007 used devices made from these materials. Surrey's swab spray technique is able to achieve higher sensitivity results than previously published works and was also tested on dirty surfaces such as new and used keyboards. Dr Melanie Bailey, co-author of the paper from the University of Surrey, said: ""It's the unfortunate reality that security, especially in our airports, has to stay several steps ahead of those that wish to cause harm and destruction. The current thermal based way of detecting explosive material is becoming outdated and has the propensity of producing false positives. What we demonstrate with our research is an extremely fast, accurate and sensitive detection system that is able to identify a wide range of explosive materials."" Dr Catia Costa, co-author of the paper from the University of Surrey, said: ""The need for fast screening methods with enhanced selectivity and sensitivity to explosives has reached a new boiling point with the recent terrorist activity. The use of paper spray for applications such as these may help reduce false-negative events whilst also allowing simultaneous detection of other substances such as drugs, as previously reported by our group."" Dr Patrick Sears, co-author of the paper from the University of Surrey, said: ""The critical advantage of this system is the ability to uniquely identify the explosive being detected, making it much less likely to create false alarms. The selectivity of this system means that it could also be used to identify a range of other threat materials whilst the sensitivity would allow the detection of invisible traces of explosives."" ",Space & Time,0.09932261899211782
53,IEEE,"SpaceX, OneWeb, or Kepler Communications: Who Really Launched the First Ku-band Satellite?",Space & Time,2019-08-30,-,https://spectrum.ieee.org/tech-talk/aerospace/satellites/spacex-oneweb-or-kepler-communications-who-really-launched-the-first-kuband-satellite,"      No one denies that the Soviet Union put the first man-made object into orbit nor, a few wackos aside, that American astronauts were first to reach the moon. But deciding which of three companies’ new broadband internet satellites was first to launch is proving somewhat more contentious. Elon Musk’s SpaceX, SoftBank’s OneWeb and Canadian start-up Kepler Communications are all claiming that they launched the first satellites capable of delivering high-speed internet using Ku-band (12-18 GHz) frequencies. At stake is far more than just bragging rights or national pride. According to US law, the first operator to launch gets first choice of back-up spectrum should there be any interference between the rival systems—a near certainty given the more than 10,000 satellites they intend to deploy. The Federal Communications Commission (FCC) now finds itself in the bizarre position of having to rule on something that might seem utterly obvious but that will affect the future of all three companies. It all seemed much simpler around the turn of the millennium, when two companies, Teledesic and Skybridge, announced plans for a few hundred low earth orbit (LEO) internet satellites. The FCC quickly settled on a plan for them to share the available spectrum. All the satellites could use the entire frequency range in the US, only switching to non-interfering frequencies during in-line events—when a ground station happened to line up with satellites from both systems. This would happen just six percent of the time, the FCC concluded. In those rare cases, the first operator to have launched would get to choose which half of the spectrum it would prefer to use. “But as there is no difference in quantity or kind between the halves of the spectrum,” the FCC wrote, “This first choice, a kind of coordination priority, has little significance.” In the end, it didn’t matter at all, as Teledesic and Skybridge both ran out of money before launching a single commercial satellite. But fast forward to 2019, and the significance of the FCC’s decision is looming much larger. “The rules were made for two systems and for just a few hundred satellites,” says Tim Farrar, president of satellite and telecommunications consulting firm TMF Associates. “If you’ve got thousands going around, you’ll have conjunctions happening almost all the time, and then you’re effectively splitting the band in two almost everywhere.” In a worst case scenario, operators would be operating with half the spectrum, and effectively half the capacity, their systems were designed for. Suddenly, the quality of an operator’s “home spectrum”—the dedicated frequencies it can retreat to—looks far more important. “Some portions of the Ku-band have more terrestrial incumbent users than other portions,” wrote OneWeb in a letter to the FCC. “Home spectrum matters... because it allows an operator to maximize network capacity and, in turn, service to customers by choosing the portion of the frequency band in which it prefers to operate.” Another issue is that only the first two systems can choose home spectrum bands anchored to either end of the available spectrum. “If there’s going to be more than two operators, you really, really want to be one of the first two,” says Farrar. “If you’re the third, you could be all hopping all over the place.” The home spectrum rules only come into play if the operators cannot agree beforehand how to coordinate with one another’s systems. But while everyone agrees that would be the best solution for all concerned, the challenges of such complex negotiations between multiple operators are considerable. “With operators all coming online at different times, we anticipate conversations will always be ongoing,” OneWeb told IEEE Spectrum. In order to hedge their bets, SpaceX, OneWeb and Kepler would all very much like to be first in line to choose their home spectrum. After launching its initial six satellites in February, OneWeb sent a letter to the FCC asserting victory. It wrote: “OneWeb hereby notifies the Commission that the first space station in the OneWeb System has met the requirement to be launched and capable of operating.... [Therefore] OneWeb hereby claims first priority in home spectrum selection in the Ku-band.” In May, Kepler put in its own claim, noting that its KIPP spacecraft reached orbit more than a year earlier, in January 2018, and had since been carrying out commercial operations. “As far as Kepler is aware, this launch represented the first deployment of a Ku-band satellite within the Processing Round, and as such it should have first priority in any selection of home spectrum within Ku-band,” the company wrote to the FCC. “Needless to say, it is disappointing to see OneWeb try and undercut Kepler’s position.” A few weeks after that, SpaceX made its own case. Despite launching its first experimental satellite in February 2018 (after Kepler), and its first 60 commercial satellites in May 2019 (after OneWeb), SpaceX believes that under FCC regulations, it still officially launched first. “The scope of this rule makes clear that to be considered ‘capable of operating,’ an operator must not only launch satellites but must also communicate with a U.S.-licensed earth station in the specific frequency band,” it wrote to the Commission. Although OneWeb applied for an FCC license for its earth stations before SpaceX, it has not yet been granted. SpaceX, however, applied for and was granted a special temporary license to communicate with its first batch of satellites shortly before their launch. OneWeb and Kepler dispute this interpretation, calling it “flawed” and “extraordinary,” with both sides insisting that their readings embody common sense. SpaceX notes that a foreign operator that launched first but had no intention of offering service in the US could hold domestic systems hostage. Kepler, on the other hand, points out that “to preserve fairness... home spectrum selection order cannot be based...on arbitrary barriers such as approval delays.” SpaceX has another Starlink mission scheduled for September, and OneWeb hopes to launch 30 satellites at a time on future rockets. With Tim Farrar estimating that the FCC could take 6 to 12 months to rule on home spectrum priority, the skies could be full of satellites by the time we find out, officially, who actually launched first.  Receive latest technology science and technology news & analysis from IEEE Spectrum every Thursday.  IEEE Spectrum’s general technology blog, featuring news, analysis, and opinions about engineering, consumer electronics, and technology and society, from the editorial staff and freelance contributors. Featured Jobs © Copyright 2019 IEEE — All rights reserved. Use of this Web site signifies your agreement to the IEEE Terms and Conditions.  A not-for-profit organization, IEEE is the world  largest technical professional organization dedicated to advancing technology for the benefit of humanity.",Space & Time,0.09795415462100274
54,Science Daily,'Radical' Wrinkle in Forming Complex Carbon Molecules in Space,Space & Time,2019-09-03,-,https://www.sciencedaily.com/releases/2019/09/190903134740.htm,"   The team's research has now identified several avenues by which ringed molecules known as polycyclic aromatic hydrocarbons, or PAHs, can form in space. The latest study is a part of an ongoing effort to retrace the chemical steps leading to the formation of complex carbon-containing molecules in deep space. PAHs -- which also occur on Earth in emissions and soot from the combustion of fossil fuels -- could provide clues to the formation of life's chemistry in space as precursors to interstellar nanoparticles. They are estimated to account for about 20 percent of all carbon in our galaxy, and they have the chemical building blocks needed to form 2D and 3D carbon structures. In the latest study, published in Nature Communications, researchers produced a chain of ringed, carbon-containing molecules by combining two highly reactive chemical species that are called free radicals because they contain unpaired electrons. The study ultimately showed how these chemical processes could lead to the development of carbon-containing graphene-type PAHs and 2D nanostructures. Graphene is a one-atom-thick layer of carbon atoms. Importantly, the study showed a way to connect a five-sided (pentagon-shaped) molecular ring with a six-sided (hexagonal) molecular ring and to also convert five-sided molecular rings to six-sided rings, which is a stepping stone to a broader range of large PAH molecules. ""This is something that people have tried to measure experimentally at high temperatures but have not done before,"" said Musahid Ahmed, a scientist in Berkeley Lab's Chemical Sciences Division. He led the chemical-mixing experiments at Berkeley Lab's Advanced Light Source (ALS) with Professor Ralf I. Kaiser at the University of Hawaii at Manoa. ""We believe this is yet another pathway that can give rise to PAHs."" Professor Alexander M. Mebel at Florida International University assisted in the computational work for the study. Previous studies by the same research team have also identified a couple of other pathways for PAHs to develop in space. The studies suggest there could be multiple chemical routes for life's chemistry to take shape in space. ""It could be all the above, so that it isn't just one,"" Ahmed said. ""I think that's what makes this interesting."" The experiments at Berkeley Lab's ALS -- which produces X-rays and other types of light supporting many different types of simultaneous experiments -- used a portable chemical reactor that combines chemicals and then jets them out to study what reactants formed in the heated reactor. Researchers used a light beam tuned to a wavelength known as ""vacuum ultraviolet"" or VUV produced by the ALS, coupled with a detector (called a reflectron time-of-flight mass spectrometer), to identify the chemical compounds jetting out of the reactor at supersonic speeds. The latest study combined the chemical radicals CH3 (aliphatic methyl radical) with C9H7 (aromatic 1-indenyl radical) at a temperature of about 2,105 Fahrenheit degrees to ultimately produce molecules of a PAH known as naphthalene (C10H8) that is composed of two joined benzene rings. The conditions required to produce naphthalene in space are present in the vicinity of carbon-rich stars, the study noted. The reactants produced from two radicals, the study notes, had been theorized but hadn't been demonstrated before in a high-temperature environment because of experimental challenges. ""The radicals are short-lived -- they react with themselves and react with anything else around them,"" Ahmed said. ""The challenge is, 'How do you generate two radicals at the same time and in the same place, in an extremely hot environment?' We heated them up in the reactor, they collided and formed the compounds, and then we expelled them out of the reactor."" Kaiser said, ""For several decades, radical-radical reactions have been speculated to form aromatic structures in combustion flames and in deep space, but there has not been much evidence to support this hypothesis."" He added, ""The present experiment clearly provides scientific evidence that reactions between radicals at elevated temperatures do form aromatic molecules such as naphthalene."" While the method used in this study sought to detail how specific types of chemical compounds form in space, the researchers noted that the methods used can also enlighten broader studies of chemical reactions involving radicals exposed to high temperatures, such as in the fields of materials chemistry and materials synthesis. ",Matter & Energy,0.09747424687145313
55,MIT News,How “information gerrymandering” influences voters,Research,2019-09-04,-,http://news.mit.edu/2019/information-gerrymandering-influences-voters-0904,"  Many voters today seem to live in partisan bubbles, where they receive only partial information about how others feel regarding political issues. Now, an experiment developed in part by MIT researchers sheds light on how this phenomenon influences people when they vote. The experiment, which placed participants in simulated elections, found not only that communication networks (such as social media) can distort voters’ perceptions of how others plan to vote, but also that this distortion can increase the chance of electoral deadlock or bias overall election outcomes in favor of one party.   “The structure of information networks can really fundamentally influence the outcomes of elections,” says David Rand, an associate professor at the MIT Sloan School of Management and a co-author of a new paper detailing the study. “It can make a big difference and is an issue people should be taking seriously.” More specifically, the study found that “information gerrymandering” can bias the outcome of a vote, such that one party wins up to 60 percent of the time in simulated elections of two-party situations where the opposing groups are equally popular. In a follow-up empirical study of the U.S. federal government and eight European legislative bodies, the researchers also identified actual information networks that show similar patterns, with structures that could skew over 10 percent of the vote in the study’s experiments. The paper, “Information gerrymandering and undemocratic decisions,” is being published today in Nature. The authors are Alexander J. Stewart of the University of Houston; Mohsen Mosleh, a research scientist at MIT Sloan; Marina Diakonova of the Environmental Change Institute at Oxford University; Antonio Arechar, an associate research scientist at MIT Sloan and a researcher at the Center for Research and Teaching in Economics (CIDE) in Aguascalientes, Mexico; Rand, who is also the principal investigator for MIT Sloan’s Human Cooperation Lab; and Joshua B. Plotkin of the University of Pennsylvania. Stewart is the lead author. Formal knowledge While there is a burgeoning academic literature on media preferences, political ideology, and voter choices, the current study is an effort to create general models of the fundamental influence that information networks can have. Through abstract mathematical models and experiments, the researchers can analyze how strongly networks can influence voter behavior, even when long-established layers of voter identity and ideology are removed from the political arena. “Part of the contribution here is to try to formalize how information about politics flows through social networks, and how that can influence voters’ decisions,” says Stewart. The study used experiments involving 2,520 particpants, who played a “voter game” in one of a variety of conditions. (The participants were recruited via Amazon’s Mechanical Turk platform and took part in the simulated elections via Breadboard, a platform generating multiplayer network interactions.) The players were divided into two teams, a “yellow” team and a “purple” team, usually with 24 people on each side, and were allowed to change their voting intentions in response to continuously updated polling data. The participants also had incentives to try to produce certain vote outcomes reflective of what the authors call a “compromise worldview.” For instance, players would receive a (modest) payoff if their team received a super-majority vote share; a smaller payoff if the other team earned a super-majority; and zero payoff if neither team reached that threshold. The election games usually lasted four minutes, during which time each voter had to decide how to vote. In general, voters almost always voted for their own party when the polling data showed it had a chance of reaching a super-majority share. They also voted for their own side when the polling data showed a deadlock was likely. But when the opposing party was likely to achieve a super-majority, half the players would vote for it, and half would continue to vote for their own side. During a baseline series of election games where all the players had unbiased, random polling information, each side won roughly a quarter of the time, and a deadlock without a super-majority resulted about half the time. But the researchers also varied the game in multiple ways. In one iteration of the game, they added information gerrymandering to the polls, such that some members of one team were placed inside the other team’s echo chamber. In another iteration, the research team deployed online bots, comprising about 20 percent of voters, to behave like “zealots,” as the scholars called them; the bots would strongly support one side only. After months of iterations of the game, the researchers concluded that election outcomes could be heavily biased by the ways in which the polling information was distributed over the networks, and by the actions of the zealot bots. When members of one party were led to believe that most others were voting for the other party, they often switched their votes to avoid deadlock. “The network experiments are important, because they allow us to test the predictions of the mathematical models,” says Mosleh, who led the experimental portion of the research “When we added echo chambers, we saw that deadlock happened much more often — and, more importantly, we saw that information gerrymandering biased the election results in favor of one party over the other.” The empirical case As part of the larger project, the team also sought out some empirical information about similar scenarios among elected governments. There are many instances where elected officials might either support their first-choice legislation, settle for a cross-partisan compromise, or remain in deadlock. In those cases, having unbiased information about the voting intentions of other legislators would seem to be very important. Looking at the co-sponsorship of bills in the U.S. Congress from 1973 to 2007, the researchers found that the Democratic Party had greater “influence assortment” — more exposure to the voting intentions of people in their own party — than the Republican Party of the same time. However, after Republicans gained control of Congress in 1994, their own influence assortment became equivalent to that of the Democrats, as part of a highly polarized pair of legislative influence networks. The researchers found similar levels of polarization in the influence networks of six out of the eight European parliaments they evaluated, generally during the last decade. Rand says he hopes the current study will help generate additional research by other scholars who want to keep exploring these dynamics empirically. “Our hope is that laying out this information gerrymandering theory, and introducing this voter game, we will spur new research around these topics to understand how these effects play out in real-world networks,” Rand says. Support for the research was provided by the U.S. Defense Advanced Research Projects Agency, the Ethics and Governance of Artificial Intelligence Initiative of the Miami Foundation, the Templeton World Charity Foundation and the John Templeton Foundation, the Army Research Office, and the David and Lucile Packard Foundation. ",Society,0.09335446265480059
56,MIT News,"New science blooms after star researchers die, study finds",Research,2019-08-29,-,http://news.mit.edu/2019/life-science-funding-researchers-die-0829,"  The famed quantum physicist Max Planck had an idiosyncratic view about what spurred scientific progress: death. That is, Planck thought, new concepts generally take hold after older scientists with entrenched ideas vanish from the discipline. “A great scientific truth does not triumph by convincing its opponents and making them see the light, but rather because its opponents eventually die, and a new generation grows up that is familiar with it,” Planck once wrote. Now a new study co-authored by MIT economist Pierre Azoulay, an expert on the dynamics of scientific research, concludes that Planck was right. In many areas of the life sciences, at least, the deaths of prominent researchers are often followed by a surge in highly cited research by newcomers to those fields. Indeed, when star scientists die, their subfields see a subsequent 8.6 percent increase, on average, of articles by researchers who have not previously collaborated with those star scientists. Moreover, those papers published by the newcomers to these fields are much more likely to be influential and highly cited than other pieces of research. “The conclusion of this paper is not that stars are bad,” says Azoulay, who has co-authored a new paper detailing the study’s findings. “It’s just that, once safely ensconsed at the top of their fields, maybe they tend to overstay their welcome.” The paper, “Does Science Advance one Funeral at a Time?” is co-authored by Azoulay, the International Programs Professor of Management at the MIT Sloan School of Management; Christian Fons-Rosen, an assistant professor of economics at the University of California at Merced; and Joshua Graff Zivin, a professor of economics at the University of California at San Diego and faculty member in the university’s School of Global Policy and Strategy. It is forthcoming in the American Economic Review. To conduct the study, the researchers used a database of life scientists that Azoulay and Graff Zivin have been building for well over a decade. In it, the researchers chart the careers of life scientists, looking at accomplishments that include funding awards, published papers and the citations of those papers, and patent statistics. In this case, Azoulay, Graff Zivin, and Fons-Rosen studied what occurred after the unexpected deaths of 452 life scientists, who were still active in their disciplines. In addition to the 8.6 percent increase in papers by new entrants to those subfields, there was a 20.7 percent decrease in papers by the rather smaller number of scientists who had previously co-authored papers with the star scientists. Overall, Azoulay notes, the study provides a window into the power structures of scientific disciplines. Even if well-established scientists are not intentionally blocking the work of researchers with alternate ideas, a group of tightly connected colleagues may wield considerable influence over journals and grant awards. In those cases, “it’s going to be harder for those outsiders to make a mark on the domain,” Azoulay notes. “The fact that if you’re successful, you get to set the intellectual agenda of your field, that is part of the incentive system of science, and people do extraordinary positive things in the hope of getting to that position,” Azoulay notes. “It’s just that, once they get there, over time, maybe they tend to discount ‘foreign’ ideas too quickly and for too long.” Thus what the researchers call “Planck’s Principle” serves as an unexpected — and tragic — mechanism for diversifying bioscience research. The researchers note that in referencing Planck, they are extending his ideas to a slightly different setting than the one he himself was describing. In his writing, Planck was discussing the birth of quantum physics — the kind of epochal, paradigm-setting shift that rarely occurs in science. The current study, Azoulay notes, examines what happens in everyday “normal science,” in the phrase of philosopher Thomas Kuhn. The process of bringing new ideas into science, and then hanging on to them, is only to be expected in many areas of research, according to Azoulay. Today’s seemingly stodgy research veterans were once themselves innovators facing an old guard. “They had to hoist themselves atop the field in the first place, when presumably they were [fighting] the same thing,” Azoulay says. “It’s the circle of life.” Or, in this case, the circle of life science. The research received support from the National Science Foundation, the Spanish Ministry of Economy and Competitiveness, and the Severo Ochoa Programme for Centres of Excellence in R&D. ",Society,0.09054789349791724
57,Science Daily,Realistic Robots Get Under Galápagos Lizards' Skin,Environment,2019-09-04,-,https://www.sciencedaily.com/releases/2019/09/190904213718.htm,"   To avoid injury from male-to-male contests, some animal species display behaviours such as color changes or sequences of movements that showcase body size and fighting ability. In lizards, one of the most recognised behaviours is the bobbing or pushup display. Dr David Clark at Alma College, US and colleagues investigated whether lizards would react more quickly and strongly to their opponent's bobbing display, if that display occurred immediately or with a delay following an initial challenge. The authors used remote-controlled realistic lizard robots made from hand carved wood, high resolution photos and latex limbs to simulate an opponent's reaction to a wild lizards' display. The authors positioned lizard robots approximately 1-3m from 20 wild Galápagos Lava Lizards (Microlophus bivitattus) found on the island of San Cristóbal. After provoking an initial response by the native lizard, the researchers remotely activated the lizard robot to respond with a pre-set counter movement either immediately, or after a 30-second delay. Dr David Clark, the corresponding author of the study said: ""We had hypothesized that our Lava Lizard subjects would respond differently if the robot responded immediately to their bobbing display than if the response from the robot was delayed. The results suggest that our hypothesis was correct. We found that an immediate response by the robot stimulated the wild lizard to respond more quickly and significantly more often than when the robot's response was delayed by 30 seconds."" The authors suggest that the live lizards may have perceived a rapid response from their robotic contestant as more aggressive than a delayed response. This ability to assess their contestant's level of aggression may help the lizard size up their competitor and may influence their decision to retreat or instigate a contest, helping them avoid disadvantageous injury. Dr Clark said: ""Ours is the first study to use a lizard robot that interacts with wild subjects in real-time. Previous research in this area has used either pre-recorded video playback or robots with movements set on a ""loop."" The findings confirm that realistic robotic stimuli can be used to interact with animals, to communicate with them and even manipulate their behaviour. Our results further our understanding of how lava lizards communicate with each other in their natural habitat."" The authors say that bobbing display communication in lizards could now be explored further by altering display speeds, bobbing height and the distance between the robot and subject. ",Society,0.08787100898287643
58,Science Daily,Nuclear Winter Would Threaten Nearly Everyone on Earth,Science,2019-08-28,-,https://www.sciencedaily.com/releases/2019/08/190828080543.htm,"   Indeed, death by famine would threaten nearly all of the Earth's 7.7 billion people, said co-author Alan Robock, a Distinguished Professor in the Department of Environmental Sciences at Rutgers University-New Brunswick. The study in the Journal of Geophysical Research-Atmospheres provides more evidence to support The Treaty on the Prohibition of Nuclear Weapons passed by the United Nations two years ago, Robock said. Twenty-five nations have ratified the treaty so far, not including the United States, and it would take effect when the number hits 50. Lead author Joshua Coupe, a Rutgers doctoral student, and other scientists used a modern climate model to simulate the climatic effects of an all-out nuclear war between the United States and Russia. Such a war could send 150 million tons of black smoke from fires in cities and industrial areas into the lower and upper atmosphere, where it could linger for months to years and block sunlight. The scientists used a new climate model from the National Center for Atmospheric Research with higher resolution and improved simulations compared with a NASA model used by a Robock-led team 12 years ago. The new model represents the Earth at many more locations and includes simulations of the growth of the smoke particles and ozone destruction from the heating of the atmosphere. Still, the climate response to a nuclear war from the new model was nearly identical to that from the NASA model. ""This means that we have much more confidence in the climate response to a large-scale nuclear war,"" Coupe said. ""There really would be a nuclear winter with catastrophic consequences."" In both the new and old models, a nuclear winter occurs as soot (black carbon) in the upper atmosphere blocks sunlight and causes global average surface temperatures to plummet by more than 15 degrees Fahrenheit. Because a major nuclear war could erupt by accident or as a result of hacking, computer failure or an unstable world leader, the only safe action that the world can take is to eliminate nuclear weapons, said Robock, who works in the School of Environmental and Biological Sciences. ",Matter & Energy,0.08744453133968584
59,ACM,MRI Computing Technique Can Spot Scarred Heart Muscles Without Damaging Kidneys,ACM,2019-08-28,-,https://warwick.ac.uk/newsandevents/pressreleases/new_mri_computing/,"    MRI Computing Technique Can Spot Scarred Heart Muscles Without Damaging Kidneys     University of WarwickAlice ScottAugust 28, 2019   Researchers at the University of Warwick in the U.K. have developed a new three-dimensional (3D) magnetic resonance imaging (MRI) computing technique to calculate strain in heart muscles and reveal muscular dysfunction without damaging the patient's kidneys. The Hierarchical Template Matching (HTM) methodology consists of a numerically stable technique for left ventricular myocardial tracking, a 3D extension of local weighted mean function to convert MRI pixels, and a 3D extension of the HTM model for myocardial tracking problems. This makes use of the contrast agent gadolinium unnecessary, lowering the risk of kidney damage. Warwick's Mark Williams said the technique allows doctors to ""see in more depth what is happening to the heart, more precisely to each heart muscle, and diagnose any issues such as remodeling of heart that causes heart failure.""                 ",Health,0.08454646232280529
60,Science Daily,Natural Ways of Cooling Cities,Environment,2019-09-04,-,https://www.sciencedaily.com/releases/2019/09/190904165242.htm,"   Urban heat islands are a phenomenon where the temperature in a city is noticeably higher than in the surrounding rural area. When combined with the sort of heatwave that hit many parts of Europe at the beginning of July, urban heat can pose a real threat to the elderly, sick or other vulnerable people. Scientists at ETH Zurich have researched urban heat islands across the globe and have found that the effectiveness of heat-reduction strategies in cities varies depending on the regional climate. ""We already know that plants create a more pleasant environment in a city, but we wanted to quantify how many green spaces are actually needed to produce a significant cooling effect,"" says Gabriele Manoli, former postdoc with the Chair of Hydrology and Water Resources Management at ETH Zurich and lead author of the recently published article in the journal Nature. More green spaces: not always the most efficient solution Manoli and his colleagues from ETH Zurich, Princeton University and Duke University studied data from some 30,000 cities worldwide and their surrounding environment, taking into consideration the average summer temperature, the population size and the annual rainfall. The urban heat island phenomenon is more pronounced the bigger the city and the more rainfall in that region. As a general rule, more rain encourages plant growth in the surrounding area, making this cooler than the city. This effect is the strongest when annual rainfall averages around 1500 millimetres as in Tokyo, but does not increase further with more rain. Two climate extremes illustrate well the role of vegetation on the urban heat island phenomenon: very dry regions on the one hand, and tropical areas on the other. Through carefully targeted planting, a city like Phoenix in the USA could achieve cooler temperatures than the surrounding countryside, where conditions are almost desert-like. By comparison, a city surrounded by tropical forests, such as Singapore, would need far more green spaces to reduce temperatures, but this would also create more humidity. In cities located in tropical zones, other cooling methods are therefore expected to be more effective, such as increased wind circulation, more use of shade and new heat-dispersing materials. ""There is no single solution,"" Manoli says. ""It all depends on the surrounding environment and regional climate characteristics."" Useful information for city planners Manoli explains that the main benefit of the study is a preliminary classification of cities, in the form of a clear visualisation guiding planners on possible approaches to mitigate the urban heat island effect. ""Even so, searching for solutions to reduce temperatures in specific cities will require additional analysis and in-depth understanding of the microclimate,"" he stresses. ""Such information, however, is based on data and models available to city planners and decision-makers only in a handful of cities, such as Zurich, Singapore or London."" Manoli is currently analysing data from other periods of the year and is studying which types of plant are most suitable for reducing temperatures. The support provided by the Branco Weiss Fellowship allowed the environmental engineer to work with scientists from the areas of physics, urban studies and social sciences with a specific focus on interdisciplinary research topics. ",Environment,0.08452676065115006
61,Stanford,Vintage film reveals Antarctic glacier melting,Science,2019-09-05,-,https://news.stanford.edu/2019/09/02/vintage-film-reveals-antarctic-glacier-melting/,"   Newly digitized vintage film has doubled how far back scientists can peer into the history of underground ice in Antarctica, and revealed that an ice shelf on Thwaites Glacier in West Antarctica is being thawed by a warming ocean more quickly than previously thought. This finding contributes to predictions for sea-level rise that would impact coastal communities around the world.  New research shows the Thwaites Glacier in Antarctica, pictured here, may be at risk of melting further inland than previously thought. (Image credit: NASA)  The researchers made their findings by comparing ice-penetrating radar records of Thwaites Glacier with modern data. The research appeared in Proceedings of the National Academy of Sciences Sept. 2. “By having this record, we can now see these areas where the ice shelf is getting thinnest and could break through,” said lead author Dustin Schroeder, an assistant professor of geophysics at Stanford University’s School of Earth, Energy & Environmental Sciences (Stanford Earth) who led efforts to digitize the historical data from airborne surveys conducted in the 1970s. “This is a pretty hard-to-get-to area and we’re really lucky that they happened to fly across this ice shelf.” Researchers digitized about 250,000 flight miles of Antarctic radar data originally captured on 35mm optical film between 1971 and 1979 as part of a collaboration between Stanford and the Scott Polar Research Institute (SPRI) at Cambridge University in the U.K. The data has been released to an online public archive through Stanford Libraries, enabling other scientists to compare it with modern radar data in order to understand long-term changes in ice thickness, features within glaciers and baseline conditions over 40 years. Sea-level predictions The information provided by historic records will help efforts like the Intergovernmental Panel on Climate Change (IPCC) in its goal of projecting climate and sea-level rise for the next 100 years. By being able to look back 40 to 50 years at subsurface conditions rather than just the 10 to 20 years provided by modern data, scientists can better understand what has happened in the past and make more accurate projections about the future, Schroeder said. “You can really see the geometry over this long period of time, how these ocean currents have melted the ice shelf – not just in general, but exactly where and how,” said Schroeder, who is also a faculty affiliate at the Stanford Woods Institute for the Environment. “When we model ice sheet behavior and sea-level projections into the future, we need to understand the processes at the base of the ice sheet that made the changes we’re seeing.” The film was originally recorded in an exploratory survey using ice-penetrating radar, a technique still used today to capture information from the surface through the bottom of the ice sheet. The radar shows mountains, volcanoes and lakes beneath the surface of Antarctica, as well as layers inside the ice sheet that reveal the history of climate and flow. ",Environment,0.0844737929041725
